venda_id;vendedor;data_compra;veiculo;valor;comprador;forma_pagamento;;
1828;1;20/06/2022;17;365300;3015;avista;;
1829;2;20/06/2022;28;41000;962;cheque;;
1830;1;20/06/2022;22;365000;7159;carne;;
1831;2;20/06/2022;9;45000;4505;parcelado;;
1832;1;21/06/2022;18;258000;3902;parcelado;;
1833;1;21/06/2022;10;3500000;4278;carne;;
1834;2;21/06/2022;9;45000;880;parcelado;;
1835;2;21/06/2022;30;530000;2505;cheque;;
1836;1;21/06/2022;7;150000;6660;cheque;;
1837;1;21/06/2022;30;530000;2990;avista;;
1838;8;21/06/2022;21;125000;1428;parcelado;;
1839;8;21/06/2022;26;150000;2587;cartao;;
1840;1;21/06/2022;25;17500;5453;cheque;;
1841;1;21/06/2022;25;17500;740;avista;;
1842;1;22/06/2022;3;20000;7224;parcelado;;
1843;1;22/06/2022;9;45000;4893;cartao;;
1844;2;22/06/2022;23;210000;1869;cartao;;
1845;2;22/06/2022;26;150000;4572;parcelado;;
1846;2;22/06/2022;25;17500;4950;parcelado;;
1847;1;22/06/2022;10;3500000;5554;cheque;;
1848;8;23/06/2022;29;450000;1459;carne;;
1849;8;23/06/2022;5;200000;1730;parcelado;;
1850;1;23/06/2022;8;19000;1430;carne;;
1851;2;23/06/2022;24;127000;7660;cheque;;
1852;1;23/06/2022;26;150000;7700;parcelado;;
1853;8;23/06/2022;1;3000000;4086;avista;;
1854;8;23/06/2022;25;17500;198;carne;;
1855;8;23/06/2022;23;210000;1908;cheque;;
1856;1;23/06/2022;19;32500;2973;carne;;
1857;1;23/06/2022;10;3500000;6977;cartao;;
1858;8;24/06/2022;23;210000;384;cartao;;
1859;8;24/06/2022;11;4200000;3282;carne;;
1860;1;24/06/2022;3;20000;95;cheque;;
1861;1;24/06/2022;2;300000;1046;avista;;
1862;2;24/06/2022;19;32500;6324;cheque;;
1863;8;24/06/2022;28;41000;4841;cheque;;
1864;2;24/06/2022;1;3000000;1800;cheque;;
1865;2;24/06/2022;25;17500;1250;carne;;
1866;8;24/06/2022;5;200000;5475;parcelado;;
1867;2;24/06/2022;10;3500000;5052;parcelado;;
1868;8;25/06/2022;9;45000;3573;carne;;
1869;1;25/06/2022;17;365300;3045;cheque;;
1870;8;25/06/2022;26;150000;4112;cheque;;
1871;1;25/06/2022;22;365000;1138;avista;;
1872;8;25/06/2022;25;17500;5372;cartao;;
1873;8;25/06/2022;23;210000;7475;cheque;;
1874;1;25/06/2022;8;19000;103;carne;;
1875;1;25/06/2022;14;17000;5497;cheque;;
1876;2;26/06/2022;17;365300;3947;cheque;;
1877;8;26/06/2022;29;450000;2397;cheque;;
1878;2;26/06/2022;1;3000000;1965;cheque;;
1879;2;26/06/2022;17;365300;2934;cartao;;
1880;1;26/06/2022;20;30000;3079;avista;;
1881;2;26/06/2022;1;3000000;1717;cartao;;
1882;1;26/06/2022;30;530000;2103;cheque;;
1883;8;26/06/2022;1;3000000;5664;cheque;;
1884;8;26/06/2022;3;20000;5641;carne;;
1885;2;26/06/2022;1;3000000;2357;cheque;;
1886;1;27/06/2022;8;19000;3937;cartao;;
1887;8;27/06/2022;1;3000000;6471;cheque;;
1888;8;27/06/2022;23;210000;5612;cheque;;
1889;1;27/06/2022;11;4200000;2113;avista;;
1890;2;27/06/2022;29;450000;7733;parcelado;;
1891;1;28/06/2022;19;32500;2848;avista;;
1892;8;28/06/2022;8;19000;1209;parcelado;;
1893;2;28/06/2022;19;32500;5142;parcelado;;
1894;1;28/06/2022;2;300000;2213;carne;;
1895;8;28/06/2022;26;150000;7252;avista;;
1896;1;28/06/2022;14;17000;5034;cheque;;
1897;8;29/06/2022;30;530000;4335;parcelado;;
1898;8;29/06/2022;22;365000;2674;avista;;
1899;2;29/06/2022;5;200000;4947;carne;;
1900;2;29/06/2022;27;98000;642;cartao;;
1901;8;30/06/2022;3;20000;422;cheque;;
1902;1;30/06/2022;28;41000;5137;cartao;;
1903;1;30/06/2022;9;45000;4029;parcelado;;
1904;1;30/06/2022;20;30000;6214;cheque;;
1905;1;30/06/2022;17;365300;865;cartao;;
1906;8;30/06/2022;19;32500;1146;avista;;
1907;8;30/06/2022;2;300000;3143;cartao;;
1908;2;30/06/2022;6;125000;6247;avista;;
1909;1;30/06/2022;28;41000;1834;avista;;
1910;1;30/06/2022;1;3000000;2327;cheque;;
1911;8;30/06/2022;6;125000;6331;carne;;
1912;8;01/07/2022;5;200000;1964;carne;;
1913;1;01/07/2022;5;200000;365;avista;;
1914;1;01/07/2022;22;365000;4761;cartao;;
1915;1;01/07/2022;17;365300;76;cartao;;
1916;1;01/07/2022;13;1200000;7215;cheque;;
1917;1;01/07/2022;19;32500;7711;avista;;
1918;2;01/07/2022;25;17500;6210;cheque;;
1919;1;01/07/2022;25;17500;3725;cheque;;
1920;8;01/07/2022;28;41000;4226;avista;;
1921;8;01/07/2022;26;150000;6134;cartao;;
1922;2;02/07/2022;8;19000;2121;cheque;;
1923;8;02/07/2022;27;98000;6204;carne;;
1924;2;02/07/2022;28;41000;6061;avista;;
1925;2;02/07/2022;5;200000;6931;parcelado;;
1926;2;02/07/2022;10;3500000;2375;parcelado;;
1927;8;02/07/2022;12;123000;781;parcelado;;
1928;1;02/07/2022;17;365300;1756;cartao;;
1929;2;02/07/2022;11;4200000;798;parcelado;;
1930;8;02/07/2022;11;4200000;3098;avista;;
1931;1;02/07/2022;23;210000;4542;cartao;;
1932;8;02/07/2022;2;300000;6453;avista;;
1933;2;03/07/2022;24;127000;6020;cartao;;
1934;1;03/07/2022;4;450000;1827;avista;;
1935;8;03/07/2022;15;422000;7501;cartao;;
1936;2;03/07/2022;1;3000000;4029;carne;;
1937;1;03/07/2022;16;120000;3836;parcelado;;
1938;1;03/07/2022;24;127000;5558;avista;;
1939;8;03/07/2022;21;125000;6549;cartao;;
1940;1;03/07/2022;28;41000;3345;avista;;
1941;2;03/07/2022;29;450000;7116;carne;;
1942;2;03/07/2022;20;30000;7734;avista;;
1943;8;03/07/2022;11;4200000;5782;cheque;;
1944;2;04/07/2022;12;123000;4751;cheque;;
1945;1;04/07/2022;21;125000;5109;avista;;
1946;8;04/07/2022;4;450000;2227;cheque;;
1947;1;04/07/2022;26;150000;2753;cartao;;
1948;1;04/07/2022;9;45000;7319;parcelado;;
1949;1;04/07/2022;8;19000;4407;carne;;
1950;1;04/07/2022;14;17000;2494;cheque;;
1951;8;04/07/2022;11;4200000;4413;cartao;;
1952;8;04/07/2022;20;30000;1527;cartao;;
1953;2;05/07/2022;29;450000;1122;parcelado;;
1954;1;05/07/2022;9;45000;684;cartao;;
1955;8;05/07/2022;12;123000;7030;avista;;
1956;2;05/07/2022;29;450000;1088;cartao;;
1957;1;05/07/2022;21;125000;5067;cheque;;
1958;8;05/07/2022;5;200000;517;parcelado;;
1959;2;05/07/2022;5;200000;2345;cheque;;
1960;1;05/07/2022;12;123000;5696;cheque;;
1961;8;05/07/2022;4;450000;5052;avista;;
1962;8;05/07/2022;2;300000;7276;avista;;
1963;2;05/07/2022;18;258000;5017;avista;;
1964;2;05/07/2022;22;365000;2285;carne;;
1965;1;06/07/2022;18;258000;6573;carne;;
1966;1;06/07/2022;11;4200000;1732;carne;;
1967;1;06/07/2022;23;210000;4779;avista;;
1968;1;06/07/2022;21;125000;5041;avista;;
1969;1;06/07/2022;13;1200000;6944;cartao;;
1970;1;06/07/2022;14;17000;7192;avista;;
1971;2;06/07/2022;9;45000;2672;cartao;;
1972;1;06/07/2022;3;20000;4539;cheque;;
1973;1;06/07/2022;13;1200000;1682;cheque;;
1974;1;06/07/2022;15;422000;3753;cartao;;
1975;1;06/07/2022;26;150000;4639;cheque;;
1976;8;07/07/2022;16;120000;1022;cheque;;
1977;8;07/07/2022;11;4200000;133;cheque;;
1978;2;07/07/2022;11;4200000;4901;cheque;;
1979;1;07/07/2022;10;3500000;4911;cheque;;
1980;8;07/07/2022;7;150000;749;avista;;
1981;8;07/07/2022;5;200000;5696;cartao;;
1982;2;07/07/2022;7;150000;5097;parcelado;;
1983;1;07/07/2022;1;3000000;6714;cartao;;
1984;8;08/07/2022;2;300000;6569;avista;;
1985;1;08/07/2022;29;450000;5969;carne;;
1986;2;08/07/2022;15;422000;559;carne;;
1987;2;08/07/2022;16;120000;1193;carne;;
1988;2;08/07/2022;14;17000;3403;avista;;
1989;1;08/07/2022;2;300000;2733;avista;;
1990;2;08/07/2022;28;41000;5904;cartao;;
1991;1;08/07/2022;21;125000;4791;carne;;
1992;2;08/07/2022;30;530000;7187;carne;;
1993;1;08/07/2022;14;17000;466;cartao;;
1994;2;08/07/2022;20;30000;4355;avista;;
1995;1;08/07/2022;21;125000;3318;parcelado;;
1996;1;08/07/2022;27;98000;5260;cheque;;
1997;2;08/07/2022;15;422000;2754;cartao;;
1998;1;08/07/2022;20;30000;1456;cartao;;
1999;1;09/07/2022;28;41000;5847;avista;;
2000;2;09/07/2022;8;19000;2975;carne;;
2001;2;09/07/2022;30;530000;2208;avista;;
2002;8;09/07/2022;29;450000;4320;parcelado;;
2003;2;09/07/2022;15;422000;5855;cheque;;
2004;1;09/07/2022;1;3000000;452;cheque;;
2005;1;09/07/2022;12;123000;3959;carne;;
2006;2;09/07/2022;8;19000;2871;carne;;
2007;1;10/07/2022;10;3500000;7311;avista;;
2008;8;10/07/2022;23;210000;7666;cartao;;
2009;8;10/07/2022;3;20000;2779;cheque;;
2010;1;10/07/2022;26;150000;588;cheque;;
2011;8;10/07/2022;19;32500;707;cheque;;
2012;8;10/07/2022;21;125000;1057;avista;;
2013;8;10/07/2022;4;450000;6184;cheque;;
2014;8;10/07/2022;10;3500000;3703;avista;;
2015;8;10/07/2022;30;530000;250;avista;;
2016;1;10/07/2022;6;125000;5677;parcelado;;
2017;8;10/07/2022;28;41000;4016;parcelado;;
2018;1;10/07/2022;19;32500;1206;avista;;
2019;2;10/07/2022;17;365300;7553;parcelado;;
2020;8;10/07/2022;4;450000;3907;cartao;;
2021;1;11/07/2022;28;41000;923;parcelado;;
2022;2;11/07/2022;19;32500;6448;avista;;
2023;2;11/07/2022;24;127000;7017;cartao;;
2024;8;11/07/2022;5;200000;3859;cheque;;
2025;8;11/07/2022;22;365000;5197;cheque;;
2026;2;11/07/2022;18;258000;6276;avista;;
2027;2;12/07/2022;16;120000;2898;parcelado;;
2028;1;12/07/2022;27;98000;7080;carne;;
2029;2;12/07/2022;3;20000;4693;parcelado;;
2030;2;12/07/2022;8;19000;4059;avista;;
2031;2;12/07/2022;21;125000;586;avista;;
2032;8;12/07/2022;17;365300;366;parcelado;;
2033;1;12/07/2022;13;1200000;6799;avista;;
2034;1;12/07/2022;16;120000;7626;cartao;;
2035;2;12/07/2022;5;200000;1916;carne;;
2036;8;12/07/2022;13;1200000;1539;cartao;;
2037;2;13/07/2022;29;450000;6682;cartao;;
2038;8;13/07/2022;3;20000;5077;cartao;;
2039;2;13/07/2022;23;210000;167;cheque;;
2040;1;13/07/2022;13;1200000;272;parcelado;;
2041;2;13/07/2022;24;127000;3897;cartao;;
2042;8;13/07/2022;19;32500;3304;cheque;;
2043;2;13/07/2022;10;3500000;2498;cartao;;
2044;1;13/07/2022;1;3000000;888;cartao;;
2045;2;14/07/2022;21;125000;1313;cheque;;
2046;1;14/07/2022;20;30000;4700;carne;;
2047;1;14/07/2022;18;258000;1059;parcelado;;
2048;1;14/07/2022;8;19000;2784;cheque;;
2049;2;14/07/2022;19;32500;1485;cartao;;
2050;1;14/07/2022;3;20000;1947;cartao;;
2051;1;14/07/2022;16;120000;637;carne;;
2052;2;14/07/2022;21;125000;3420;avista;;
2053;8;14/07/2022;27;98000;4226;parcelado;;
2054;2;14/07/2022;27;98000;7161;carne;;
2055;1;14/07/2022;24;127000;3860;carne;;
2056;1;15/07/2022;16;120000;6229;parcelado;;
2057;8;15/07/2022;27;98000;1766;cheque;;
2058;8;15/07/2022;28;41000;593;cheque;;
2059;8;15/07/2022;9;45000;6250;carne;;
2060;1;15/07/2022;16;120000;726;carne;;
2061;2;15/07/2022;3;20000;695;cartao;;
2062;2;15/07/2022;28;41000;3715;carne;;
2063;8;15/07/2022;15;422000;7361;parcelado;;
2064;1;15/07/2022;26;150000;3491;avista;;
2065;8;15/07/2022;6;125000;2730;cartao;;
2066;8;16/07/2022;23;210000;4167;cheque;;
2067;2;16/07/2022;27;98000;1678;avista;;
2068;1;16/07/2022;27;98000;3142;cheque;;
2069;8;16/07/2022;5;200000;4345;carne;;
2070;1;16/07/2022;7;150000;2610;cartao;;
2071;1;16/07/2022;24;127000;714;avista;;
2072;1;16/07/2022;14;17000;3642;parcelado;;
2073;2;16/07/2022;2;300000;6391;cartao;;
2074;1;16/07/2022;30;530000;5484;cartao;;
2075;8;16/07/2022;20;30000;462;parcelado;;
2076;1;16/07/2022;15;422000;2728;cheque;;
2077;2;16/07/2022;16;120000;3306;cheque;;
2078;1;16/07/2022;7;150000;4129;carne;;
2079;2;16/07/2022;19;32500;1232;parcelado;;
2080;1;16/07/2022;21;125000;6786;parcelado;;
2081;1;16/07/2022;22;365000;3977;avista;;
2082;2;16/07/2022;8;19000;3982;avista;;
2083;8;16/07/2022;6;125000;2958;avista;;
2084;2;16/07/2022;25;17500;5364;cartao;;
2085;2;16/07/2022;13;1200000;3406;avista;;
2086;8;17/07/2022;9;45000;1533;cartao;;
2087;1;17/07/2022;27;98000;4517;cartao;;
2088;1;17/07/2022;27;98000;7491;avista;;
2089;8;17/07/2022;26;150000;5519;carne;;
2090;8;17/07/2022;4;450000;3700;avista;;
2091;1;17/07/2022;22;365000;4436;avista;;
2092;2;17/07/2022;26;150000;966;parcelado;;
2093;1;18/07/2022;8;19000;4853;cartao;;
2094;2;18/07/2022;10;3500000;2682;carne;;
2095;2;18/07/2022;6;125000;2366;cartao;;
2096;2;18/07/2022;10;3500000;7120;avista;;
2097;1;19/07/2022;23;210000;5115;cheque;;
2098;1;19/07/2022;17;365300;2896;cartao;;
2099;1;19/07/2022;1;3000000;6036;cartao;;
2100;2;19/07/2022;11;4200000;2306;carne;;
2101;8;19/07/2022;11;4200000;3188;avista;;
2102;8;19/07/2022;10;3500000;5263;cheque;;
2103;2;19/07/2022;16;120000;5704;cheque;;
2104;1;19/07/2022;17;365300;6634;cheque;;
2105;1;20/07/2022;1;3000000;6587;cheque;;
2106;8;20/07/2022;20;30000;2574;cartao;;
2107;8;20/07/2022;27;98000;91;parcelado;;
2108;8;20/07/2022;23;210000;6430;cartao;;
2109;8;20/07/2022;19;32500;582;cheque;;
2110;2;20/07/2022;10;3500000;6395;cheque;;
2111;2;20/07/2022;8;19000;7372;carne;;
2112;1;20/07/2022;25;17500;7026;carne;;
2113;8;20/07/2022;16;120000;6299;parcelado;;
2114;8;20/07/2022;23;210000;3343;avista;;
2115;1;20/07/2022;24;127000;3744;parcelado;;
2116;1;20/07/2022;26;150000;6731;carne;;
2117;2;21/07/2022;21;125000;5046;carne;;
2118;8;21/07/2022;9;45000;845;avista;;
2119;2;21/07/2022;29;450000;5949;parcelado;;
2120;8;21/07/2022;5;200000;7003;cheque;;
2121;1;21/07/2022;30;530000;3679;carne;;
2122;8;21/07/2022;16;120000;3979;cartao;;
2123;2;21/07/2022;14;17000;7706;cartao;;
2124;2;21/07/2022;28;41000;4012;avista;;
2125;8;21/07/2022;12;123000;2107;avista;;
2126;1;21/07/2022;21;125000;6931;parcelado;;
2127;1;21/07/2022;26;150000;2314;avista;;
2128;2;21/07/2022;6;125000;1126;cheque;;
2129;8;22/07/2022;22;365000;318;avista;;
2130;2;22/07/2022;23;210000;5108;carne;;
2131;1;22/07/2022;15;422000;7403;carne;;
2132;8;22/07/2022;11;4200000;7369;avista;;
2133;8;22/07/2022;10;3500000;3569;parcelado;;
2134;8;22/07/2022;3;20000;6134;parcelado;;
2135;8;22/07/2022;17;365300;691;cartao;;
2136;2;22/07/2022;8;19000;4942;carne;;
2137;2;22/07/2022;8;19000;3829;carne;;
2138;2;22/07/2022;16;120000;3735;avista;;
2139;2;22/07/2022;22;365000;6164;cheque;;
2140;2;22/07/2022;29;450000;6692;avista;;
2141;1;22/07/2022;26;150000;6967;cartao;;
2142;8;22/07/2022;29;450000;4632;cartao;;
2143;1;22/07/2022;29;450000;1479;carne;;
2144;8;22/07/2022;27;98000;5765;cheque;;
2145;8;22/07/2022;19;32500;6227;parcelado;;
2146;2;23/07/2022;1;3000000;2352;avista;;
2147;8;23/07/2022;17;365300;1656;parcelado;;
2148;2;24/07/2022;14;17000;470;cheque;;
2149;1;24/07/2022;18;258000;4211;carne;;
2150;8;24/07/2022;15;422000;6957;parcelado;;
2151;2;24/07/2022;7;150000;3373;avista;;
2152;1;24/07/2022;6;125000;2566;parcelado;;
2153;2;24/07/2022;23;210000;1646;parcelado;;
2154;1;24/07/2022;24;127000;144;parcelado;;
2155;8;24/07/2022;5;200000;391;cheque;;
2156;1;24/07/2022;18;258000;3382;parcelado;;
2157;2;24/07/2022;8;19000;6414;cheque;;
2158;1;25/07/2022;3;20000;5364;parcelado;;
2159;2;25/07/2022;11;4200000;2681;cheque;;
2160;8;25/07/2022;28;41000;3446;avista;;
2161;1;25/07/2022;22;365000;1745;cheque;;
2162;8;25/07/2022;21;125000;787;cartao;;
2163;8;25/07/2022;19;32500;7514;cartao;;
2164;8;25/07/2022;14;17000;6345;carne;;
2165;1;25/07/2022;26;150000;2801;carne;;
2166;2;26/07/2022;5;200000;7031;carne;;
2167;2;26/07/2022;1;3000000;7290;cartao;;
2168;1;26/07/2022;28;41000;4636;cheque;;
2169;2;26/07/2022;28;41000;1201;avista;;
2170;8;26/07/2022;30;530000;984;avista;;
2171;1;26/07/2022;12;123000;7031;parcelado;;
2172;8;26/07/2022;2;300000;1131;cartao;;
2173;2;26/07/2022;20;30000;3332;carne;;
2174;1;26/07/2022;23;210000;4952;cartao;;
2175;2;26/07/2022;13;1200000;4854;parcelado;;
2176;1;26/07/2022;20;30000;1815;parcelado;;
2177;1;26/07/2022;3;20000;754;avista;;
2178;2;26/07/2022;25;17500;6391;avista;;
2179;1;26/07/2022;26;150000;939;cartao;;
2180;1;26/07/2022;13;1200000;2998;cheque;;
2181;1;26/07/2022;1;3000000;6262;avista;;
2182;1;26/07/2022;10;3500000;7267;parcelado;;
2183;8;26/07/2022;29;450000;4092;cheque;;
2184;1;26/07/2022;13;1200000;4175;cartao;;
2185;2;27/07/2022;13;1200000;96;parcelado;;
2186;2;27/07/2022;20;30000;4792;parcelado;;
2187;1;27/07/2022;4;450000;5557;cartao;;
2188;2;27/07/2022;25;17500;5693;carne;;
2189;2;27/07/2022;8;19000;1901;cartao;;
2190;2;27/07/2022;2;300000;6749;avista;;
2191;2;27/07/2022;11;4200000;7043;cartao;;
2192;1;27/07/2022;12;123000;1030;cheque;;
2193;1;27/07/2022;10;3500000;417;carne;;
2194;8;28/07/2022;5;200000;5363;cheque;;
2195;8;28/07/2022;22;365000;3555;cheque;;
2196;2;28/07/2022;3;20000;6332;carne;;
2197;8;28/07/2022;24;127000;1612;parcelado;;
2198;2;28/07/2022;23;210000;6452;cheque;;
2199;1;28/07/2022;18;258000;299;cheque;;
2200;8;28/07/2022;10;3500000;3045;cheque;;
2201;8;28/07/2022;13;1200000;130;parcelado;;
2202;2;28/07/2022;17;365300;2034;carne;;
2203;1;28/07/2022;5;200000;3675;cheque;;
2204;1;28/07/2022;6;125000;2016;avista;;
2205;1;28/07/2022;15;422000;4214;cartao;;
2206;1;28/07/2022;9;45000;909;avista;;
2207;2;28/07/2022;21;125000;4666;cartao;;
2208;1;29/07/2022;30;530000;4484;avista;;
2209;1;29/07/2022;25;17500;5682;avista;;
2210;1;29/07/2022;28;41000;3166;carne;;
2211;2;29/07/2022;23;210000;1418;avista;;
2212;2;29/07/2022;28;41000;1568;parcelado;;
2213;1;29/07/2022;2;300000;5481;avista;;
2214;2;29/07/2022;14;17000;2949;carne;;
2215;2;29/07/2022;4;450000;7253;parcelado;;
2216;2;29/07/2022;11;4200000;564;cartao;;
2217;2;29/07/2022;17;365300;34;cheque;;
2218;2;29/07/2022;19;32500;6268;parcelado;;
2219;2;29/07/2022;23;210000;2414;carne;;
2220;2;30/07/2022;17;365300;4882;parcelado;;
2221;8;30/07/2022;20;30000;6736;cartao;;
2222;1;30/07/2022;3;20000;7104;carne;;
2223;1;30/07/2022;13;1200000;3661;avista;;
2224;8;30/07/2022;28;41000;96;avista;;
2225;1;30/07/2022;15;422000;5690;cartao;;
2226;2;30/07/2022;19;32500;4447;cheque;;
2227;2;30/07/2022;26;150000;6456;carne;;
2228;8;30/07/2022;11;4200000;516;parcelado;;
2229;2;30/07/2022;13;1200000;3586;cartao;;
2230;8;30/07/2022;27;98000;2431;cartao;;
2231;1;30/07/2022;17;365300;6337;carne;;
2232;1;30/07/2022;15;422000;3740;avista;;
2233;1;31/07/2022;24;127000;4945;cartao;;
2234;1;31/07/2022;26;150000;4397;cartao;;
2235;2;31/07/2022;5;200000;2709;parcelado;;
2236;1;31/07/2022;27;98000;4853;cartao;;
2237;8;31/07/2022;10;3500000;5853;carne;;
2238;2;31/07/2022;21;125000;413;carne;;
2239;2;31/07/2022;1;3000000;4361;parcelado;;
2240;2;31/07/2022;22;365000;4422;cartao;;
2241;2;31/07/2022;23;210000;2972;cheque;;
2242;2;31/07/2022;2;300000;3073;avista;;
2243;8;31/07/2022;17;365300;3181;carne;;
2244;8;01/08/2022;10;3500000;4303;cheque;;
2245;1;01/08/2022;22;365000;5860;cheque;;
2246;1;01/08/2022;2;300000;5513;avista;;
2247;1;01/08/2022;20;30000;5163;avista;;
2248;1;01/08/2022;20;30000;2314;carne;;
2249;8;01/08/2022;22;365000;6775;carne;;
2250;8;01/08/2022;1;3000000;1649;avista;;
2251;8;01/08/2022;22;365000;5975;cartao;;
2252;2;01/08/2022;16;120000;3783;avista;;
2253;8;01/08/2022;4;450000;921;cheque;;
2254;2;01/08/2022;25;17500;7619;cartao;;
2255;2;01/08/2022;11;4200000;2943;parcelado;;
2256;8;01/08/2022;7;150000;661;carne;;
2257;1;02/08/2022;12;123000;5823;cheque;;
2258;1;02/08/2022;4;450000;4057;parcelado;;
2259;2;02/08/2022;8;19000;1028;cheque;;
2260;8;02/08/2022;11;4200000;5376;carne;;
2261;1;03/08/2022;29;450000;5316;parcelado;;
2262;2;03/08/2022;14;17000;5438;avista;;
2263;1;03/08/2022;2;300000;1583;carne;;
2264;1;03/08/2022;14;17000;4424;cartao;;
2265;1;03/08/2022;15;422000;893;avista;;
2266;2;03/08/2022;29;450000;6037;carne;;
2267;8;03/08/2022;12;123000;6208;parcelado;;
2268;1;03/08/2022;21;125000;6945;avista;;
2269;8;03/08/2022;10;3500000;2370;avista;;
2270;2;03/08/2022;17;365300;1999;cartao;;
2271;8;03/08/2022;30;530000;7413;parcelado;;
2272;8;03/08/2022;19;32500;3127;avista;;
2273;2;03/08/2022;9;45000;1909;avista;;
2274;1;04/08/2022;28;41000;2675;avista;;
2275;8;04/08/2022;5;200000;6860;avista;;
2276;1;04/08/2022;13;1200000;4205;avista;;
2277;1;04/08/2022;18;258000;2122;carne;;
2278;2;04/08/2022;16;120000;5642;cartao;;
2279;8;04/08/2022;20;30000;5934;cartao;;
2280;1;04/08/2022;30;530000;6173;parcelado;;
2281;8;04/08/2022;7;150000;762;cartao;;
2282;8;04/08/2022;26;150000;5291;cartao;;
2283;1;04/08/2022;9;45000;355;avista;;
2284;2;04/08/2022;18;258000;6849;avista;;
2285;2;04/08/2022;20;30000;2842;avista;;
2286;8;05/08/2022;1;3000000;6200;parcelado;;
2287;8;05/08/2022;2;300000;977;carne;;
2288;2;05/08/2022;10;3500000;4480;avista;;
2289;2;05/08/2022;17;365300;2959;cheque;;
2290;1;05/08/2022;26;150000;1857;parcelado;;
2291;1;05/08/2022;28;41000;2422;avista;;
2292;2;05/08/2022;17;365300;2283;cartao;;
2293;8;06/08/2022;30;530000;611;cheque;;
2294;8;06/08/2022;19;32500;1446;avista;;
2295;2;06/08/2022;16;120000;5732;cartao;;
2296;8;06/08/2022;11;4200000;2723;avista;;
2297;8;06/08/2022;28;41000;3761;cheque;;
2298;1;06/08/2022;14;17000;626;avista;;
2299;8;06/08/2022;9;45000;6756;avista;;
2300;1;06/08/2022;26;150000;6325;avista;;
2301;2;06/08/2022;1;3000000;6581;avista;;
2302;2;06/08/2022;4;450000;117;parcelado;;
2303;2;07/08/2022;18;258000;5412;avista;;
2304;1;07/08/2022;25;17500;5890;carne;;
2305;8;07/08/2022;1;3000000;3623;cartao;;
2306;1;07/08/2022;24;127000;6442;cheque;;
2307;8;07/08/2022;3;20000;7566;parcelado;;
2308;1;07/08/2022;14;17000;824;avista;;
2309;8;07/08/2022;9;45000;5120;avista;;
2310;1;07/08/2022;8;19000;6781;carne;;
2311;8;07/08/2022;11;4200000;499;parcelado;;
2312;2;07/08/2022;4;450000;5824;avista;;
2313;1;08/08/2022;11;4200000;6745;avista;;
2314;2;08/08/2022;17;365300;5137;carne;;
2315;1;08/08/2022;8;19000;1552;carne;;
2316;8;08/08/2022;1;3000000;6942;parcelado;;
2317;1;08/08/2022;13;1200000;1700;carne;;
2318;8;08/08/2022;3;20000;6752;cartao;;
2319;2;08/08/2022;5;200000;747;cheque;;
2320;1;08/08/2022;2;300000;6492;parcelado;;
2321;1;08/08/2022;28;41000;4215;cartao;;
2322;1;08/08/2022;13;1200000;6351;carne;;
2323;2;08/08/2022;11;4200000;7405;cheque;;
2324;8;08/08/2022;26;150000;2943;avista;;
2325;1;09/08/2022;13;1200000;3862;cartao;;
2326;1;09/08/2022;19;32500;6048;carne;;
2327;1;09/08/2022;12;123000;5641;avista;;
2328;1;09/08/2022;19;32500;526;avista;;
2329;8;09/08/2022;24;127000;7522;carne;;
2330;1;09/08/2022;12;123000;5904;parcelado;;
2331;8;09/08/2022;13;1200000;1364;parcelado;;
2332;2;09/08/2022;12;123000;389;cheque;;
2333;1;09/08/2022;12;123000;1998;carne;;
2334;1;09/08/2022;30;530000;7679;parcelado;;
2335;2;09/08/2022;19;32500;2218;cheque;;
2336;1;10/08/2022;1;3000000;5701;avista;;
2337;2;10/08/2022;29;450000;3880;carne;;
2338;8;10/08/2022;16;120000;3745;cartao;;
2339;2;10/08/2022;4;450000;4283;cartao;;
